Disaster,,,,,,,,,,
ID,ORGANIZATION,YEAR_,START_DATE,END_DATE,UNIT,NAME,CAUSE,LOCALITY,DESTRUCTION (in Thousand Dollars),TOTAL_ACRES
1826,FWS,2003,12-05-2003 00:00,12-05-2003 00:00,22552,CANAL,Human,ARI,4,1
1827,FWS,2003,05-09-2003 00:00,05-09-2003 00:00,22552,HAVASU,Human,ARI,4,1
1828,FWS,2003,08-12-2003 00:00,8/15/2003 0:00,22552,MACARONI,Human,CAL,6,1
1829,FWS,2003,8/23/2003 0:00,8/24/2003 0:00,22552,HARVEY,Human,CAL,6,55
1830,FWS,2003,09-04-2003 00:00,09-05-2003 00:00,22552,KNIGHT,Natural,CAL,6,1
1831,FWS,2005,5/15/2005 0:00,5/16/2005 0:00,22552,BOUNDRY,Human,ARI,4,0.2
1832,FWS,2005,6/22/2005 0:00,6/29/2005 0:00,22552,MARSH,Natural,ARI,4,206
1833,FWS,2006,8/31/2006 0:00,09-01-2006 00:00,22552,HAVASU 1,Natural,ARI,4,12
1834,FWS,2006,1/19/2006 0:00,1/20/2006 0:00,22552,BEALE,Human,CAL,6,0.5
1835,FWS,2006,5/25/2006 0:00,5/25/2006 0:00,22552,JOPS HARBOR,Human,ARI,4,0.1
1836,FWS,2006,06-03-2006 00:00,06-03-2006 00:00,22552,BOAT BAY,Human,ARI,4,0.1
1837,FWS,2006,07-10-2006 00:00,07-10-2006 00:00,22552,LAKE H,Human,ARI,4,0.1
1838,FWS,1983,01-08-1983 00:00,01-09-1983 00:00,22560,PATROL CBN,Human,CAL,6,20
1839,FWS,1981,12/21/1981 0:00,,22560,N FURGUSON,Human,ARI,4,100
1840,FWS,1983,3/19/1983 0:00,3/19/1983 0:00,22560,CLEAR LAKE,Human,ARI,4,40
1841,FWS,1987,01-11-1987 00:00,,22560,CLEARLAKE,Human,CAL,6,40
1842,FWS,1992,01-12-1992 00:00,1/14/1992 0:00,22560,FERGUSON,Human,CAL,6,60
1843,FWS,1981,4/26/1981 0:00,4/26/1981 0:00,22560,ADOBE LAKE,Human,ARI,4,130
1844,FWS,1987,03-10-1987 00:00,03-10-1987 00:00,22560,LAKE,Human,CAL,6,300
1845,FWS,1984,3/19/1984 0:00,3/19/1984 0:00,22560,MARINE REC,Human,ARI,4,5
1846,FWS,1987,05-07-1987 00:00,05-08-1987 00:00,22560,FERGUSONLK,Natural,CAL,6,2500
1847,FWS,1987,05-08-1987 00:00,05-08-1987 00:00,22560,MCALLISTER,Human,CAL,6,45
1848,FWS,1985,9/26/1985 0:00,,22560,SMOKETREE,Natural,ARI,4,0.6
1849,FWS,1986,07-05-1986 00:00,07-06-1986 00:00,22560,MARTINEZLK,Human,CAL,6,600
1850,FWS,1992,03-12-1992 00:00,03-12-1992 00:00,22560,HOUSTON,Human,ARI,4,0.2
1851,FWS,1989,5/28/1989 0:00,06-01-1989 00:00,22560,FERGUSON,Human,CAL,6,3080
1852,FWS,1988,6/18/1988 0:00,6/20/1988 0:00,22560,HEADQRTRS,Natural,ARI,4,120
1853,FWS,2001,08-08-2001 00:00,8/20/2001 0:00,22560,DRAPER,Natural,CAL,6,60
1854,FWS,1990,10-07-1990 00:00,10-07-1990 00:00,22560,NO MONEY F,Human,CAL,6,1
1855,FWS,1988,10-01-1988 00:00,10-02-1988 00:00,22560,ALLEY,Human,CAL,6,600
1856,FWS,1992,08-01-1992 00:00,,22560,OPPORTUNIT,Natural,ARI,4,1
1857,FWS,1998,6/13/1998 0:00,6/13/1998 0:00,22560,FERGUSON L,Human,CAL,6,0
1858,FWS,2002,8/21/2002 0:00,8/21/2002 0:00,22560,YUMAWASH,Human,ARI,4,0.1
1859,FWS,2000,2/29/2000 0:00,03-02-2000 00:00,22560,FERGUSON,Natural,ARI,4,495
1860,FWS,1996,08-10-1996 00:00,08-10-1996 00:00,22560,WALKER LK.,Natural,ARI,4,0.1
1861,FWS,1993,9/17/1993 0:00,9/19/1993 0:00,22560,LIGHTHOUSE,Human,ARI,4,15
1862,FWS,1991,02-02-1991 00:00,02-02-1991 00:00,22560,SMOKETREE,Human,ARI,4,0.1
1863,FWS,1991,2/21/1991 0:00,2/21/1991 0:00,22560,FARM FIRE,Human,ARI,4,3
1864,FWS,1991,10/21/1991 0:00,10/22/1991 0:00,22560,PICACHO,Natural,ARI,4,4.5
1865,FWS,1997,03-04-1997 00:00,03-05-1997 00:00,22560,HAUGHTELIN,Human,ARI,4,150
1866,FWS,1997,05-09-1997 00:00,05-09-1997 00:00,22560,WASH FIRE,Human,ARI,4,500
1867,FWS,2000,03-02-2000 00:00,03-02-2000 00:00,22560,LIGHTHOUSE,Natural,CAL,6,150
1868,FWS,1999,07-12-1999 00:00,7/13/1999 0:00,22560,CABIN,Natural,ARI,4,7
1869,FWS,1997,7/24/1997 0:00,7/26/1997 0:00,22560,WILLOW,Human,ARI,4,200
1870,FWS,2000,2/29/2000 0:00,03-02-2000 00:00,22560,LOOKOUT,Natural,ARI,4,2
1871,FWS,2003,03-12-2003 00:00,3/15/2003 0:00,22560,LIGHTHOUSE ROCK FIRE,Human,ARI,4,275
1872,FWS,2004,02-04-2004 00:00,02-11-2004 00:00,22560,ISLAND,Human,ARI,4,300
1873,FWS,2006,6/28/2006 0:00,6/30/2006 0:00,22560,CABIN,Natural,ARI,4,20
1874,FWS,2005,7/22/2005 0:00,7/23/2005 0:00,22570,SAGUARO,Human,ARI,4,1
1875,FWS,2005,10-01-2005 00:00,10-06-2005 00:00,22570,KING VALLY,Human,ARI,4,26000
1876,FWS,2006,2/19/2006 0:00,2/23/2006 0:00,22570,HOPE,Human,ARI,4,431
1877,FWS,1995,6/15/1995 0:00,6/20/1995 0:00,22523,GUPPY,Natural,ARI,4,210
1879,FWS,2004,07-10-2004 00:00,7/17/2004 0:00,22523,SACATON,Natural,ARI,4,16.3
1880,FWS,2005,8/14/2005 0:00,,22523,SLAUGHTER,Natural,ARI,4,0.1
1881,FWS,1988,3/28/1988 0:00,3/28/1988 0:00,81646,RIVER,Human,CAL,6,0.5
1882,FWS,2002,7/24/2002 0:00,7/24/2002 0:00,81646,STAMM41,Human,CAL,6,21
1883,FWS,1999,5/18/1999 0:00,5/18/1999 0:00,81646,SPANTECH,Human,CAL,6,2
1884,FWS,2006,6/13/2006 0:00,6/13/2006 0:00,81646,STAMM FIRE,Human,CAL,6,11
1885,FWS,1987,05-07-1987 00:00,05-07-1987 00:00,81672,CERRO,Natural,CAL,6,15
1886,FWS,1992,6/27/1992 0:00,6/27/1992 0:00,81672,GADKER,Human,CAL,6,30
1887,FWS,1995,08-01-1995 00:00,08-02-1995 00:00,81672,RANCH,Human,CAL,6,100
1888,FWS,1993,7/24/1993 0:00,7/24/1993 0:00,81672,REYES2,Human,CAL,6,15
1889,FWS,2000,10-10-2000 00:00,10-10-2000 00:00,81672,BITTER,Human,CAL,6,1
1890,FWS,1994,6/20/1994 0:00,6/20/1994 0:00,81672,PELATO,Human,CAL,6,35
1891,FWS,1994,6/25/1994 0:00,6/25/1994 0:00,81672,TIRE,Human,CAL,6,35
1892,FWS,1988,6/19/1988 0:00,6/22/1988 0:00,81672,SANTIAGO,Natural,CAL,6,1900
1893,FWS,2004,10/15/2004 0:00,10/15/2004 0:00,81672,NO NAME 92,Human,CAL,6,0.1
1894,FWS,2000,10/16/2000 0:00,10/16/2000 0:00,81672,HUDSON,Human,CAL,6,0.5
1895,FWS,2004,5/30/2004 0:00,5/30/2004 0:00,81672,CUYAMA,Human,CAL,6,20
1896,FWS,2005,06-04-2005 00:00,06-04-2005 00:00,81672,SODA,Human,CAL,6,449
1897,FWS,2001,1/22/2001 0:00,1/22/2001 0:00,81672,NO NAME 94,Human,CAL,6,0.5
1898,FWS,1998,09-07-1998 00:00,09-07-1998 00:00,81661,PENINSULA,Natural,CAL,6,1
1899,FWS,1996,8/26/1996 0:00,8/27/1996 0:00,81661,ROCK PILE,Natural,CAL,6,350
1900,FWS,2002,09-11-2002 00:00,09-11-2002 00:00,81661,CLEAR,Human,CAL,6,0.2
1901,FWS,2001,07-03-2001 00:00,07-05-2001 00:00,81661,CLEAR,Natural,CAL,6,4317
1902,FWS,1999,09-05-1999 00:00,09-06-1999 00:00,81661,CLEAR LAKE,Natural,CAL,6,192
1903,FWS,2006,8/15/2006 0:00,,81661,MDF-679,Natural,CAL,6,0.1
1904,FWS,2006,08-06-2006 00:00,08-09-2006 00:00,81661,WILDLIFE (LKR-549),Natural,CAL,6,158.1
1905,FWS,1989,05-11-1989 00:00,05-11-1989 00:00,81621,TRACT 18,Human,CAL,6,12.5
1906,FWS,1991,2/27/1991 0:00,2/27/1991 0:00,81621,COLUSA T21,Human,CAL,6,3
1907,FWS,1992,6/24/1992 0:00,6/24/1992 0:00,81621,POTTER CAN,Natural,ORE,41,0.1
1908,FWS,1992,06-08-1992 00:00,06-08-1992 00:00,81621,COL-T18,Human,CAL,6,85
1909,FWS,1991,11-03-1991 00:00,11-03-1991 00:00,81621,HUNTERS 2,Human,CAL,6,1
1910,FWS,2002,09-03-2002 00:00,,81621,COL T5,Human,CAL,6,0.2
1911,FWS,2002,9/18/2002 0:00,9/18/2002 0:00,81621,COLT1.1,Human,CAL,6,1
1912,FWS,1999,05-06-1999 00:00,05-06-1999 00:00,81621,TRACT 9,Human,CAL,6,0.5
1913,FWS,2002,10-01-2002 00:00,10-01-2002 00:00,81621,POWELL,Human,CAL,6,1
1914,FWS,2002,10-02-2002 00:00,10-02-2002 00:00,81621,POWELL2,Human,CAL,6,1
1915,FWS,2002,10-11-2002 00:00,10-11-2002 00:00,81621,COLT3.2,Human,CAL,6,0.2
1916,FWS,1997,3/27/1997 0:00,3/27/1997 0:00,81621,COL T19,Human,CAL,6,0.1
1917,FWS,1999,10/15/1999 0:00,10/15/1999 0:00,81621,TRACT 2,Human,CAL,6,1
1918,FWS,2003,6/24/2003 0:00,6/24/2003 0:00,81621,COLT1.1,Human,CAL,6,1
1919,FWS,2006,09-12-2006 00:00,09-12-2006 00:00,81632,LOCAL,Human,CAL,6,0.1
1920,FWS,2004,11-09-2004 00:00,11-09-2004 00:00,81632,LOCAL FIRE,Human,CAL,6,0.1
1921,FWS,2006,5/30/2006 0:00,5/30/2006 0:00,81632,LOCAL FIRE,Human,CAL,6,0.1
1922,FWS,2001,3/31/2001 0:00,3/31/2001 0:00,81632,LOCAL,Human,CAL,6,0.1
1923,FWS,2004,9/18/2004 0:00,9/18/2004 0:00,81632,LOCAL FIRE,Human,CAL,6,0.1
1924,FWS,1999,06-06-1999 00:00,06-06-1999 00:00,81632,LOCAL VEH,Human,CAL,6,0.1
1925,FWS,2004,10/13/2004 0:00,10/13/2004 0:00,81632,RAMON,Human,CAL,6,0.1
1926,FWS,1984,07-09-1984 00:00,07-09-1984 00:00,81622,TM43DELEVA,Human,CAL,6,102
1928,FWS,2001,04-11-2001 00:00,04-11-2001 00:00,81622,GUN,Human,CAL,6,5
1929,FWS,1997,08-04-1997 00:00,08-04-1997 00:00,81622,T43.2,Human,CAL,6,0.1
1930,FWS,1997,08-10-1997 00:00,08-10-1997 00:00,81622,T43.1,Human,CAL,6,0.1
1931,FWS,1991,11-09-1991 00:00,11-09-1991 00:00,81622,HUNTERS 1,Human,CAL,6,15
1932,FWS,1993,09-09-1993 00:00,09-09-1993 00:00,81622,TRACT 27,Human,CAL,6,15
1933,FWS,2002,9/28/2002 0:00,9/28/2002 0:00,81622,D43 ESC,Human,CAL,6,3
1934,FWS,2005,10-01-2005 00:00,10-01-2005 00:00,81622,DEL T43.2,Human,CAL,6,8.3
1935,FWS,1994,6/24/1994 0:00,6/24/1994 0:00,81643,LANSDALE,Human,CAL,6,0.1
1936,FWS,2001,08-02-2001 00:00,08-02-2001 00:00,81643,SANDY MUSH,Human,CAL,6,0.1
1937,FWS,2002,08-09-2002 00:00,08-09-2002 00:00,81643,APTOS ASSIST,Human,CAL,6,0.1
1938,FWS,2005,07-07-2005 00:00,07-07-2005 00:00,81643,APTOS ASSIST #13,Human,CAL,6,0.1
1939,FWS,1991,07-03-1991 00:00,07-03-1991 00:00,81648,REFHILEAST,Human,CAL,6,1
1940,FWS,1984,08-06-1984 00:00,08-06-1984 00:00,81648,DRAWBRIDGE,Human,CAL,6,1
1941,FWS,1992,6/30/1992 0:00,6/30/1992 0:00,81648,MARSHLANDS,Human,CAL,6,0.3
1942,FWS,2002,8/21/2002 0:00,8/21/2002 0:00,81648,JOYJUAN,Human,CAL,6,0.5
1943,FWS,2004,4/20/2004 0:00,4/20/2004 0:00,81648,MAYHEWS,Human,CAL,6,1
1944,FWS,2004,08-04-2004 00:00,,81648,CREVICE,Human,CAL,6,1
1945,FWS,2005,9/29/2005 0:00,9/29/2005 0:00,81648,MAYHEWS LANDING FIRE,Human,CAL,6,3
1946,FWS,2004,8/20/2004 0:00,8/20/2004 0:00,81648,LEVEE FIRE,Human,CAL,6,0.3
1947,FWS,2006,5/28/2006 0:00,5/28/2006 0:00,81648,REIER INCIDENT,Human,CAL,6,1
1948,FWS,1992,9/25/1992 0:00,9/27/1992 0:00,81653,CHRISTMAN1,Human,CAL,6,450
1949,FWS,2001,08-05-2001 00:00,08-05-2001 00:00,81653,CAMPFIRE,Human,CAL,6,0.1
1950,FWS,2002,07-03-2002 00:00,07-03-2002 00:00,81653,FREEZE,Human,CAL,6,0.1
1951,FWS,1999,7/18/1999 0:00,7/18/1999 0:00,81653,GURR,Human,CAL,6,0.1
1952,FWS,2001,7/18/2001 0:00,7/18/2001 0:00,81653,GUS 175,Human,CAL,6,0.1
1953,FWS,2001,8/20/2001 0:00,8/20/2001 0:00,81653,MARIPOSA,Human,CAL,6,0.1
1954,FWS,2006,12-05-2006 00:00,12-05-2006 00:00,81653,NO NAME 196,Human,CAL,6,0.1
1955,FWS,2006,12/15/2006 0:00,12/15/2006 0:00,81653,NO NAME 264,Human,CAL,6,0.1
1956,FWS,2004,5/23/2004 0:00,5/23/2004 0:00,81653,PRADER,Human,CAL,6,0.1
1957,FWS,2004,6/25/2004 0:00,6/25/2004 0:00,81653,SNIDER,Human,CAL,6,1
1958,FWS,2004,5/25/2004 0:00,5/25/2004 0:00,81653,165,Human,CAL,6,0.1
1959,FWS,1999,7/18/1999 0:00,7/18/1999 0:00,81653,CRAWFORD,Human,CAL,6,0.1
1960,FWS,2004,05-06-2004 00:00,05-06-2004 00:00,81653,WELLS,Human,CAL,6,0.1
1961,FWS,2003,9/18/2003 0:00,9/18/2003 0:00,81653,INGOMAR,Human,CAL,6,0.1
1962,FWS,2003,9/14/2003 0:00,9/14/2003 0:00,81653,MCKINNON,Human,CAL,6,0.1
1963,FWS,2002,07-04-2002 00:00,07-04-2002 00:00,81590,DREDGE#1,Human,CAL,6,0.1
1964,FWS,1998,10/18/1998 0:00,10/24/1998 0:00,81674,PIRU,Human,CAL,6,1257
1965,FWS,2000,12/18/2000 0:00,12/22/2000 0:00,81674,FOOTHILL,Human,CAL,6,420
1966,FWS,1997,08-05-1997 00:00,08-11-1997 00:00,81674,HOPPER,Human,CAL,6,24800
1967,FWS,2003,07-05-2003 00:00,07-06-2003 00:00,81674,HOPPER,Human,CAL,6,30
1968,FWS,2003,10/23/2003 0:00,11-10-2003 00:00,81674,PIRU,Human,CAL,6,63719
1969,FWS,2000,12/18/2000 0:00,,81674,FOOTHILL,Human,CAL,6,480
1970,FWS,2003,07-05-2003 00:00,07-05-2003 00:00,81674,HOPPER,Human,CAL,6,35
1971,FWS,1984,08-07-1984 00:00,,81611,NONE,Human,CAL,6,0.5
1972,FWS,1986,09-02-1986 00:00,09-02-1986 00:00,81611,S1A BRIDGE,Human,CAL,6,0.1
1973,FWS,1998,5/24/1998 0:00,5/24/1998 0:00,81611,FIRST FIRE,Human,CAL,6,106.4
1974,FWS,1993,8/16/1993 0:00,8/16/1993 0:00,81611,WESTSIDE,Human,CAL,6,260
1975,FWS,1996,6/25/1996 0:00,6/25/1996 0:00,81611,COROCRAN,Human,CAL,6,450
1976,FWS,2002,5/24/2002 0:00,5/24/2002 0:00,81611,CORCORAN,Human,CAL,6,1.4
1977,FWS,1994,09-12-1994 00:00,09-12-1994 00:00,81611,POSO CREEK,Human,CAL,6,736.2
1978,FWS,1997,7/21/1997 0:00,7/21/1997 0:00,81611,REFUGE,Human,CAL,6,17
1979,FWS,1995,05-04-1995 00:00,05-04-1995 00:00,81651,CAR 1,Human,CAL,6,0.1
1980,FWS,1991,07-10-1991 00:00,07-10-1991 00:00,81651,FREITAS,Human,CAL,6,1
1981,FWS,1995,9/15/1995 0:00,9/16/1995 0:00,81651,ONE FORTY,Human,CAL,6,5
1982,FWS,1995,10-04-1995 00:00,10-04-1995 00:00,81651,EUCALYPTUS,Human,CAL,6,1
1983,FWS,1992,08-10-1992 00:00,08-10-1992 00:00,81651,CALTRANS,Human,CAL,6,0.1
1984,FWS,1998,8/19/1998 0:00,8/19/1998 0:00,81651,WELDING,Human,CAL,6,0.1
1985,FWS,1993,8/13/1993 0:00,8/13/1993 0:00,81651,FREITAS,Human,CAL,6,0.2
1986,FWS,1993,9/16/1993 0:00,9/16/1993 0:00,81651,BLUE GOOSE,Human,CAL,6,0.6
1987,FWS,1984,6/19/1984 0:00,6/19/1984 0:00,81663,WINEMA,Human,ORE,41,2
1988,FWS,1984,07-06-1984 00:00,07-06-1984 00:00,81663,SHOP,Human,ORE,41,1
1989,FWS,1997,10/29/1997 0:00,10/29/1997 0:00,81663,GRETZKY,Human,CAL,6,0.5
1990,FWS,1998,08-04-1998 00:00,9/18/1998 0:00,81663,REFUGE,Human,CAL,6,1500
1991,FWS,2000,9/16/2000 0:00,9/20/2000 0:00,81663,JEEZOPEAT,Natural,CAL,6,3
1992,FWS,2000,10-03-2000 00:00,10-06-2000 00:00,81663,VOLUNTEER,Human,CAL,6,144
1993,FWS,2000,04-06-2000 00:00,04-06-2000 00:00,81663,BOR,Human,ORE,41,25
1994,FWS,2000,11-08-2000 00:00,,81663,7REA K,Human,CAL,6,0.1
1995,FWS,1996,10/17/1996 0:00,10/17/1996 0:00,81663,SARDINE,Human,CAL,6,90
1996,FWS,1999,4/28/1999 0:00,4/28/1999 0:00,81663,REPEAT,Human,CAL,6,25
1997,FWS,2001,4/17/2001 0:00,4/17/2001 0:00,81663,CARLSON,Human,CAL,6,0.2
1998,FWS,2002,10/21/2002 0:00,10/21/2002 0:00,81663,FAIRCHILD,Human,CAL,6,5
1999,FWS,2001,05-04-2001 00:00,,81663,ADY CANAL,Human,ORE,41,84
2000,FWS,2001,08-07-2001 00:00,08-08-2001 00:00,81663,DRAIN,Human,ORE,41,6
2001,FWS,2003,9/29/2003 0:00,9/29/2003 0:00,81663,OKLAHOMA,Human,CAL,6,427
2002,FWS,2005,10/13/2005 0:00,10/14/2005 0:00,81663,CWA,Human,CAL,6,0.5
2003,FWS,2005,10/18/2005 0:00,10/18/2005 0:00,81663,TOWNSHIP,Human,ORE,41,50.4
2004,FWS,2005,11-01-2005 00:00,11-01-2005 00:00,81663,HENSEL,Human,ORE,41,3
2005,FWS,2005,06-09-2005 00:00,06-10-2005 00:00,81663,GREASEWOOD,Human,CAL,6,0.1
2006,FWS,2006,09-06-2006 00:00,09-07-2006 00:00,81663,SHEEPY,Human,CAL,6,8.1
2007,FWS,2002,03-02-2002 00:00,03-02-2002 00:00,81663,VOLTON,Human,CAL,6,0.1
2008,FWS,2005,8/24/2005 0:00,8/24/2005 0:00,81663,LOOKOUT,Human,CAL,6,0.1
2009,FWS,2004,6/30/2004 0:00,6/30/2004 0:00,81663,HIGH,Natural,CAL,6,4
2010,FWS,1991,4/18/1991 0:00,4/18/1991 0:00,81655,NEVUNIT,Human,CAL,6,1
2011,FWS,1988,6/16/1988 0:00,6/16/1988 0:00,81655,SALTSLBRID,Human,CAL,6,0.1
2012,FWS,1989,07-04-1989 00:00,07-04-1989 00:00,81655,SALTSLOUGH,Human,CAL,6,1.4
2013,FWS,1997,8/22/1997 0:00,8/22/1997 0:00,81655,BLUE GOOSE,Human,CAL,6,0.1
2014,FWS,1987,06-02-1987 00:00,06-02-1987 00:00,81655,SNL NEV1,Human,CAL,6,6.4
2015,FWS,1986,7/24/1986 0:00,7/24/1986 0:00,81650,SNL MOR4,Natural,CAL,6,0.1
2016,FWS,1986,7/30/1986 0:00,7/30/1986 0:00,81655,SNL-ELK1,Human,CAL,6,0.1
2017,FWS,2001,10/15/2001 0:00,10/15/2001 0:00,81655,W.BEAR CRK,Human,CAL,6,100
2018,FWS,1990,06-11-1990 00:00,06-11-1990 00:00,81655,MIDSJR,Human,CAL,6,2
2019,FWS,2001,9/24/2001 0:00,,81655,ABC LIGHTN,Natural,CAL,6,0.5
2020,FWS,1992,7/14/1992 0:00,7/14/1992 0:00,81655,E. CHESTER,Human,CAL,6,0.5
2021,FWS,1990,9/14/1990 0:00,9/14/1990 0:00,81655,DICKENSON5,Human,CAL,6,1
2022,FWS,1995,8/24/1995 0:00,8/24/1995 0:00,81655,SANTA FE,Human,CAL,6,4
2023,FWS,1991,10/24/1991 0:00,10/24/1991 0:00,81655,TOUR ROUTE,Human,CAL,6,0.1
2024,FWS,1992,10/26/1992 0:00,10/26/1992 0:00,81655,CHEKSTATIO,Human,CAL,6,13.5
2025,FWS,2000,3/30/2000 0:00,3/30/2000 0:00,81655,ROY,Human,CAL,6,0.2
2026,FWS,2000,3/30/2000 0:00,3/30/2000 0:00,81655,ROY II,Human,CAL,6,2
2027,FWS,2004,07-06-2004 00:00,07-06-2004 00:00,81655,165V,Human,CAL,6,1
2028,FWS,1996,5/26/1996 0:00,5/26/1996 0:00,81655,01-06-2005,Human,CAL,6,25
2029,FWS,2004,07-09-2004 00:00,07-09-2004 00:00,81655,BOAT RAMP-SNL,Human,CAL,6,1
2030,FWS,2000,07-11-2000 00:00,07-11-2000 00:00,81655,SALT,Human,CAL,6,20
2031,FWS,1996,7/29/1996 0:00,7/29/1996 0:00,81655,PLATFORM,Human,CAL,6,4
2032,FWS,2002,6/17/2002 0:00,6/17/2002 0:00,81655,FRIETAS,Human,CAL,6,1.5
2033,FWS,2002,6/18/2002 0:00,6/18/2002 0:00,81655,MERCY,Human,CAL,6,2.5
2034,FWS,2002,6/20/2002 0:00,6/21/2002 0:00,81655,LOBO,Human,CAL,6,4
2035,FWS,2000,08-11-2000 00:00,08-11-2000 00:00,81655,ROADSIDE,Human,CAL,6,1
2036,FWS,1998,10/13/1998 0:00,10/13/1998 0:00,81655,S.STRIP E.,Human,CAL,6,0.1
2037,FWS,2000,8/21/2000 0:00,8/21/2000 0:00,81655,KESTERSON,Human,CAL,6,70
2038,FWS,2000,8/20/2000 0:00,8/20/2000 0:00,81655,165,Human,CAL,6,7
2039,FWS,2000,9/14/2000 0:00,9/14/2000 0:00,81655,DRAIN,Human,CAL,6,0.5
2040,FWS,1996,9/25/1996 0:00,9/25/1996 0:00,81655,WELL 5,Human,CAL,6,0.2
2041,FWS,2002,9/13/2002 0:00,9/13/2002 0:00,81655,140 TEAL,Human,CAL,6,1.5
2042,FWS,2001,3/27/2001 0:00,3/27/2001 0:00,81655,ROY,Human,CAL,6,0.1
2043,FWS,1994,6/15/1994 0:00,6/15/1994 0:00,81655,ELK,Human,CAL,6,0.1
2044,FWS,1999,06-02-1999 00:00,06-02-1999 00:00,81655,RESERVIOR,Human,CAL,6,10
2045,FWS,1999,6/29/1999 0:00,6/29/1999 0:00,81655,CAR 165,Human,CAL,6,0.1
2046,FWS,1994,07-02-1994 00:00,,81655,SJR BRIDGE,Human,CAL,6,2.1
2047,FWS,1994,08-05-1994 00:00,08-05-1994 00:00,81655,SNL DRAIN,Human,CAL,6,2
2048,FWS,1999,7/14/1999 0:00,7/14/1999 0:00,81655,ROADSIDE,Human,CAL,6,0.3
2049,FWS,2001,6/13/2001 0:00,6/14/2001 0:00,81655,165,Human,CAL,6,950
2050,FWS,2001,08-08-2001 00:00,08-08-2001 00:00,81655,REFUGE,Human,CAL,6,10
2051,FWS,2001,6/19/2001 0:00,6/20/2001 0:00,81655,BLUE,Human,CAL,6,2
2052,FWS,1997,5/28/1997 0:00,5/28/1997 0:00,81655,140,Human,CAL,6,4
2053,FWS,1997,06-06-1997 00:00,06-06-1997 00:00,81655,KHAMOU,Human,CAL,6,0.2
2054,FWS,2003,06-05-2003 00:00,06-06-2003 00:00,81655,165,Human,CAL,6,300
2055,FWS,2004,5/22/2004 0:00,5/22/2004 0:00,81655,SALT SLOUGH,Human,CAL,6,0.5
2056,FWS,2003,7/16/2003 0:00,7/16/2003 0:00,81655,RIVER BRIDGE,Human,CAL,6,1.5
2057,FWS,2004,6/28/2004 0:00,6/28/2004 0:00,81655,FREITAS,Human,CAL,6,2
2058,FWS,2005,7/25/2005 0:00,7/25/2005 0:00,81655,GUSTINE FIRE,Human,CAL,6,2
2059,FWS,2005,8/25/2005 0:00,8/25/2005 0:00,81655,LIFT 1,Human,CAL,6,3
2060,FWS,2005,8/16/2005 0:00,8/16/2005 0:00,81655,STEVINSON,Human,CAL,6,1
2061,FWS,2005,8/31/2005 0:00,8/31/2005 0:00,81655,PUMP,Human,CAL,6,0.1
2062,FWS,2005,11/27/2005 0:00,11/27/2005 0:00,81655,140/BIG VALLEY WX,Human,CAL,6,5
2063,FWS,2005,12-05-2005 00:00,12-05-2005 00:00,81655,DOUBLE HITCH FIRE,Human,CAL,6,0.3
2064,FWS,2004,9/20/2004 0:00,,81655,DEADMAN,Human,CAL,6,1
2065,FWS,2005,6/14/2005 0:00,6/14/2005 0:00,81655,MERCY,Human,CAL,6,15
2066,FWS,2005,6/26/2005 0:00,6/26/2005 0:00,81655,ACCESS,Human,CAL,6,1
2067,FWS,2005,6/26/2005 0:00,6/26/2005 0:00,81655,165,Human,CAL,6,10
2068,FWS,2006,9/22/2006 0:00,9/22/2006 0:00,81655,140 (FENCE),Human,CAL,6,10
2069,FWS,1992,06-01-1992 00:00,06-01-1992 00:00,81652,SANDY MUSH,Human,CAL,6,215
2070,FWS,1992,4/29/1992 0:00,4/29/1992 0:00,81652,HAY BALES,Human,CAL,6,0.1
2071,FWS,1988,9/30/1988 0:00,9/30/1988 0:00,81652,MCFF1T8,Human,CAL,6,0.1
2072,FWS,1987,9/18/1987 0:00,9/18/1987 0:00,81652,BURNS,Human,CAL,6,0.5
2073,FWS,1990,09-08-1990 00:00,09-08-1990 00:00,81652,POWERPOLE,Human,CAL,6,0.1
2074,FWS,1991,10-01-1991 00:00,10-01-1991 00:00,81652,MERCED,Human,CAL,6,0.1
2075,FWS,1993,4/14/1993 0:00,4/14/1993 0:00,81652,SANDY MUSH,Human,CAL,6,0.1
2076,FWS,1996,07-12-1996 00:00,7/23/1996 0:00,81652,SHOP,Human,CAL,6,0.1
2077,FWS,1996,9/17/1996 0:00,9/17/1996 0:00,81652,ESCAPE,Human,CAL,6,15
2078,FWS,1994,6/16/1994 0:00,6/16/1994 0:00,81652,SANDYMUSH,Human,CAL,6,0.1
2079,FWS,2002,9/16/2002 0:00,9/16/2002 0:00,81652,SANDY MUSH,Human,CAL,6,0.6
2080,FWS,1994,8/25/1994 0:00,8/25/1994 0:00,81652,HAYBURNER,Human,CAL,6,0.1
2081,FWS,1994,9/23/1994 0:00,9/23/1994 0:00,81652,BY-PASS,Human,CAL,6,0.2
2082,FWS,2004,6/14/2004 0:00,6/15/2004 0:00,81652,SANDY WILDFIRE,Human,CAL,6,10
2083,FWS,2004,5/26/2004 0:00,5/26/2004 0:00,81652,MERCED BYPASS,Human,CAL,6,1
2084,FWS,2005,6/24/2005 0:00,6/24/2005 0:00,81652,CHAMBERLIN,Human,CAL,6,100
2085,FWS,2006,10-02-2006 00:00,10-02-2006 00:00,81652,SANDY,Human,CAL,6,1
