Calamities,,,,,,,,,,
ID,COMPANY,UNIT,NAME,CAUSE,YEAR_,START_DATE,END_DATE,STATE,STATE_FIPS,AREA_AFFECTED(in ACRES)
17365,FS,6,SILVER BEACH,Human,2016,9/13/2016 0:00,9/14/2016 0:00,WAS,53,0.01
17366,FS,1,Libby Superfund 6,Human,2016,8/25/2016 0:00,8/25/2016 0:00,MON,30,0.1
17367,FS,1,Spring Creek,Natural,2016,8/29/2016 0:00,09-02-2016 00:00,MON,30,0.75
17368,FS,1,Libby Superfund 7,Human,2016,09-01-2016 00:00,09-01-2016 00:00,MON,30,0.1
17369,FS,1,Rosebud,Natural,2016,09-01-2016 00:00,09-02-2016 00:00,MON,30,0.1
17370,FS,1,Fir Street,Human,2016,09-01-2016 00:00,09-01-2016 00:00,MON,30,0.25
17371,FS,1,Granite Creek,Human,2016,09-01-2016 00:00,09-01-2016 00:00,MON,30,0.1
17372,FS,1,Ninneman,Human,2016,09-02-2016 00:00,09-02-2016 00:00,MON,30,0.1
17373,FS,1,Libby superfund 8,Human,2016,09-06-2016 00:00,09-06-2016 00:00,MON,30,0.1
17374,FS,1,Libby Superfund 9,Human,2016,09-07-2016 00:00,09-08-2016 00:00,MON,30,0.1
17375,FS,1,Pheasant,Natural,2016,09-11-2016 00:00,09-12-2016 00:00,MON,30,0.1
17376,FS,1,YOUNG DODGE,Human,2016,9/22/2016 0:00,9/23/2016 0:00,MON,30,0.25
17377,FS,3,Thickett,Natural,2016,5/17/2016 0:00,5/17/2016 0:00,ARI,4,0.1
17378,FS,3,Cowboy,Natural,2016,5/17/2016 0:00,7/27/2016 0:00,ARI,4,2170
17379,FS,3,Newman 1,Natural,2016,5/17/2016 0:00,5/18/2016 0:00,ARI,4,0.1
17380,FS,3,Newman 2,Natural,2016,5/17/2016 0:00,5/17/2016 0:00,ARI,4,0.1
17381,FS,3,Strawberry,Natural,2016,5/20/2016 0:00,5/20/2016 0:00,ARI,4,1.35
17382,FS,3,Munson,Natural,2016,7/30/2016 0:00,08-11-2016 00:00,ARI,4,0.25
17383,FS,3,Stoneman,Human,2016,8/22/2016 0:00,8/22/2016 0:00,ARI,4,0.1
17384,FS,3,JULIET,Human,2016,9/16/2016 0:00,10/17/2016 0:00,ARI,4,0.25
17385,FS,3,Bartolo Fire,Human,2016,11/15/2016 0:00,11/21/2016 0:00,ARI,4,4.4
17386,FS,6,Rally 2,Human,2016,8/21/2016 0:00,8/24/2016 0:00,ORE,41,2
17387,FS,1,39.5,Human,2016,8/20/2016 0:00,8/24/2016 0:00,MON,30,0.1
17388,FS,1,MCGUIRE ROAD,Natural,2016,8/25/2016 0:00,09-01-2016 00:00,MON,30,0.25
17389,FS,1,MARIAS,Natural,2016,8/21/2016 0:00,8/23/2016 0:00,MON,30,0.3
17390,FS,1,Butcher,Human,2016,8/22/2016 0:00,8/23/2016 0:00,MON,30,0.25
17391,FS,1,Thicket,Natural,2016,8/24/2016 0:00,8/28/2016 0:00,MON,30,0.2
17392,FS,1,Benning Mountain,Natural,2016,8/24/2016 0:00,10/25/2016 0:00,IDA,16,12
17393,FS,2,MM 329,Human,2016,11/15/2016 0:00,11/15/2016 0:00,WYO,56,0.1
17395,FS,1,Pegleg,Natural,2016,7/27/2016 0:00,08-08-2016 00:00,IDA,16,16.4
17396,FS,1,Crescendo,Natural,2016,08-09-2016 00:00,08-12-2016 00:00,IDA,16,0.2
17397,FS,1,Huckleberry,Natural,2016,08-09-2016 00:00,08-10-2016 00:00,IDA,16,0.1
17398,FS,1,Granite,Natural,2016,8/15/2016 0:00,10/19/2016 0:00,IDA,16,1030
17399,FS,1,Attention,Natural,2016,8/15/2016 0:00,10/16/2016 0:00,IDA,16,930
17400,FS,1,Nugget,Natural,2016,09-01-2016 00:00,09-06-2016 00:00,IDA,16,2.7
17401,FS,1,Rocky,Human,2016,09-11-2016 00:00,09-12-2016 00:00,IDA,16,0.1
17402,FS,5,Pozo 2,Human,2016,09-08-2016 00:00,09-10-2016 00:00,CAL,6,1.7
17403,FS,3,Honey,Human,2016,06-03-2016 00:00,06-04-2016 00:00,ARI,4,5.8
17404,FS,3,Prospect,Human,2016,06-06-2016 00:00,06-07-2016 00:00,ARI,4,0.1
17405,FS,3,Starbuck,Natural,2016,6/28/2016 0:00,6/28/2016 0:00,ARI,4,0.1
17406,FS,3,Schoolhouse,Natural,2016,07-02-2016 00:00,07-02-2016 00:00,ARI,4,0.1
17407,FS,3,Oak knoll,Natural,2016,7/18/2016 0:00,7/18/2016 0:00,ARI,4,0.25
17408,FS,3,Can,Natural,2016,7/25/2016 0:00,7/29/2016 0:00,ARI,4,0.1
17410,FS,6,WEST OAK,Human,2016,11-02-2016 00:00,11-03-2016 00:00,ORE,41,0.1
17411,FS,1,Cold Lake,Natural,2016,8/29/2016 0:00,8/30/2016 0:00,MON,30,9
17412,FS,2,Farmer,Natural,2016,5/22/2016 0:00,5/22/2016 0:00,COL,8,5
17413,FS,2,Nevel,Natural,2016,6/23/2016 0:00,6/25/2016 0:00,COL,8,0.1
17414,FS,2,SPRING CREEK,Natural,2016,6/30/2016 0:00,6/30/2016 0:00,COL,8,0.1
17415,FS,2,SPANISH CREEK,Natural,2016,07-12-2016 00:00,8/22/2016 0:00,COL,8,0.1
17416,FS,2,Platoro,Natural,2016,7/19/2016 0:00,7/23/2016 0:00,COL,8,0.1
17417,FS,2,FISHER CREEK,Natural,2016,7/23/2016 0:00,7/29/2016 0:00,COL,8,0.1
17418,FS,2,BURRO,Natural,2016,7/24/2016 0:00,7/28/2016 0:00,COL,8,0.1
17419,FS,2,SPRUCE CREEK,Natural,2016,7/27/2016 0:00,08-07-2016 00:00,COL,8,0.1
17420,FS,3,Warsaw,Natural,2016,10/25/2016 0:00,10/31/2016 0:00,ARI,4,309
17423,FS,5,Dutchman,Natural,2016,9/28/2016 0:00,9/29/2016 0:00,CAL,6,0.5
17424,FS,2,Hunter Peak,Natural,2016,08-07-2016 00:00,10-06-2016 00:00,WYO,56,3595
17425,FS,1,Cannon,Natural,2016,08-06-2016 00:00,09-11-2016 00:00,MON,30,0.1
17426,FS,1,Addition Creek,Natural,2016,08-10-2016 00:00,8/20/2016 0:00,MON,30,1.89
17427,FS,1,Hall Lake,Natural,2016,8/29/2016 0:00,8/31/2016 0:00,MON,30,3.5
17428,FS,1,Lime 3,Natural,2016,8/14/2016 0:00,8/15/2016 0:00,MON,30,0.1
17429,FS,1,Chicago 2741,Human,2016,8/16/2016 0:00,09-03-2016 00:00,MON,30,0.1
17430,FS,1,Trapper Creek,Natural,2016,8/16/2016 0:00,8/17/2016 0:00,MON,30,0.1
17431,FS,1,Pine Creek Powerline,Human,2016,8/19/2016 0:00,8/19/2016 0:00,MON,30,0.1
17432,FS,1,Old 2,Human,2016,8/19/2016 0:00,8/19/2016 0:00,MON,30,0.2
17433,FS,1,Swanson Road,Human,2016,8/18/2016 0:00,8/19/2016 0:00,MON,30,0.2
17434,FS,5,Lost,Natural,2016,10-04-2016 00:00,10-04-2016 00:00,CAL,6,0.1
17435,FS,5,Tamarack,Natural,2016,10-05-2016 00:00,10-05-2016 00:00,CAL,6,0.1
17436,FS,5,SOUTH,Human,2016,10-08-2016 00:00,10-08-2016 00:00,CAL,6,0.1
17437,FS,5,Redwood,Natural,2016,10/28/2016 0:00,10/29/2016 0:00,CAL,6,0.1
17438,FS,5,CAL-IDA,Human,2016,09-11-2016 00:00,09-11-2016 00:00,CAL,6,0.1
17439,FS,5,Luther,Human,2016,07-01-2016 00:00,07-02-2016 00:00,CAL,6,0.01
17440,FS,5,Rainbow,Human,2016,07-01-2016 00:00,07-02-2016 00:00,CAL,6,0.1
17441,FS,1,Teeter 2,Natural,2016,08-06-2016 00:00,08-07-2016 00:00,MON,30,0.1
17442,FS,1,Poker Hill,Natural,2016,08-07-2016 00:00,8/14/2016 0:00,MON,30,0.1
17443,FS,1,Hoodoo 2,Natural,2016,08-07-2016 00:00,08-08-2016 00:00,MON,30,0.1
17444,FS,1,Hoodoo,Natural,2016,08-07-2016 00:00,08-07-2016 00:00,MON,30,0.2
17445,FS,1,Poker Hill 2,Natural,2016,08-07-2016 00:00,08-08-2016 00:00,MON,30,0.1
17446,FS,1,Pine Creek,Natural,2016,08-07-2016 00:00,08-08-2016 00:00,MON,30,0.1
17447,FS,1,Three Mile,Natural,2016,08-08-2016 00:00,08-08-2016 00:00,MON,30,0.1
17448,FS,1,Lynx Creek,Natural,2016,08-08-2016 00:00,08-08-2016 00:00,MON,30,0.3
17449,FS,1,Kilbrennan Road,Natural,2016,08-08-2016 00:00,08-08-2016 00:00,MON,30,0.1
17450,FS,1,Libby Superfund 5,Human,2016,08-10-2016 00:00,08-10-2016 00:00,MON,30,0.1
17451,FS,1,Buck Creek,Natural,2016,08-10-2016 00:00,08-10-2016 00:00,MON,30,0.1
17452,FS,1,Lincoln,Natural,2016,08-07-2016 00:00,8/15/2016 0:00,MON,30,0.5
17453,FS,5,Trail,Human,2016,06-01-2016 00:00,06-11-2016 00:00,NEV,32,0.01
17454,FS,5,Glen,Human,2016,6/19/2016 0:00,6/19/2016 0:00,CAL,6,0.1
17455,FS,5,VALLEY,Human,2016,6/25/2016 0:00,6/25/2016 0:00,CAL,6,0.1
17456,FS,5,ROUND,Human,2016,7/17/2016 0:00,7/17/2016 0:00,NEV,32,0.1
17457,FS,5,Pope,Human,2016,7/18/2016 0:00,7/18/2016 0:00,CAL,6,0.1
17458,FS,5,Montreal,Human,2016,7/19/2016 0:00,7/19/2016 0:00,CAL,6,1
17459,FS,6,TL Skillet,Human,2016,8/19/2016 0:00,8/19/2016 0:00,ORE,41,0.1
17460,FS,6,TL Whiz,Human,2016,09-05-2016 00:00,09-05-2016 00:00,ORE,41,0.1
17461,FS,6,NU Cougar,Natural,2016,9/22/2016 0:00,9/22/2016 0:00,ORE,41,0.1
17462,FS,6,DL Campfire,Human,2016,9/22/2016 0:00,9/22/2016 0:00,ORE,41,0.1
17463,FS,2,West Mag,Human,2016,10-03-2016 00:00,10-03-2016 00:00,COL,8,0.25
17464,FS,2,Montane,Human,2016,10-08-2016 00:00,10-08-2016 00:00,COL,8,0.5
17465,FS,2,UTE,Natural,2016,6/29/2016 0:00,6/30/2016 0:00,COL,8,0.1
17466,FS,4,Outlook,Natural,2016,07-12-2016 00:00,10-05-2016 00:00,UTA,49,187
17467,FS,5,Dark,Human,2016,10/25/2016 0:00,10/25/2016 0:00,CAL,6,0.1
17468,FS,5,SOUTHRIDGE,Human,2016,7/25/2016 0:00,7/26/2016 0:00,CAL,6,0.1
17469,FS,5,LOWER,Human,2016,7/28/2016 0:00,7/28/2016 0:00,CAL,6,0.5
17470,FS,5,DEVIL,Human,2016,9/18/2016 0:00,9/18/2016 0:00,CAL,6,0.1
17472,FS,2,Turkey,Human,2016,9/17/2016 0:00,9/17/2016 0:00,COL,8,3.25
17473,FS,2,Dead Man,Human,2016,9/29/2016 0:00,10-01-2016 00:00,COL,8,0.1
17474,FS,2,Fern,Human,2016,10/27/2016 0:00,10/29/2016 0:00,COL,8,0.1
17475,FS,3,441,Natural,2016,7/28/2016 0:00,7/29/2016 0:00,NM,35,0.1
17476,FS,3,El Valle,Natural,2016,7/29/2016 0:00,08-10-2016 00:00,NM,35,43
17477,FS,3,View Point,Natural,2016,09-12-2016 00:00,9/21/2016 0:00,NM,35,0.1
17478,FS,4,OCTOBER,Human,2016,10/14/2016 0:00,10/23/2016 0:00,NEV,32,27
17479,FS,1,Bible Lane,Human,2016,08-01-2016 00:00,08-01-2016 00:00,MON,30,0.41
17480,FS,4,Porcupine,Natural,2016,7/23/2016 0:00,10/21/2016 0:00,UTA,49,2050
17481,FS,3,Mills,Natural,2016,9/23/2016 0:00,9/24/2016 0:00,NM,35,0.1
17483,FS,5,Ski,Human,2016,9/24/2016 0:00,9/24/2016 0:00,CAL,6,0.1
17484,FS,1,Ovando Mountain,Natural,2016,08-06-2016 00:00,08-11-2016 00:00,MON,30,0.1
17485,FS,2,Blaine Creek,Natural,2016,7/17/2016 0:00,7/26/2016 0:00,WYO,56,0.1
17486,FS,2,Canyon,Natural,2016,09-01-2016 00:00,09-03-2016 00:00,WYO,56,1
17487,FS,3,FR 5 ACF,Human,2016,6/19/2016 0:00,6/19/2016 0:00,NM,35,0.1
17488,FS,3,McGaffey,Natural,2016,7/23/2016 0:00,8/23/2016 0:00,NM,35,525
17489,FS,5,Range,Human,2016,09-07-2016 00:00,09-07-2016 00:00,CAL,6,0.1
17490,FS,5,Blackwood 1,Human,2016,07-04-2016 00:00,07-04-2016 00:00,CAL,6,0.1
17491,FS,5,Watson,Human,2016,07-04-2016 00:00,07-05-2016 00:00,CAL,6,0.1
17492,FS,5,Regency,Human,2016,07-08-2016 00:00,07-09-2016 00:00,CAL,6,0.1
17493,FS,5,Baldwin,Human,2016,07-12-2016 00:00,07-12-2016 00:00,CAL,6,0.1
17494,FS,5,Barker,Human,2016,7/13/2016 0:00,7/14/2016 0:00,CAL,6,0.1
17495,FS,5,AZURE,Human,2016,7/19/2016 0:00,7/22/2016 0:00,CAL,6,0.5
17496,FS,5,Vista Point,Human,2016,08-02-2016 00:00,08-03-2016 00:00,NEV,32,0.1
17497,FS,5,Griff,Human,2016,8/13/2016 0:00,8/14/2016 0:00,CAL,6,0.1
17498,FS,5,Lookout,Human,2016,8/20/2016 0:00,8/21/2016 0:00,CAL,6,0.01
17499,FS,5,PASS,Human,2016,9/18/2016 0:00,9/18/2016 0:00,CAL,6,0.1
17500,FS,6,NU Upper Panther,Natural,2016,9/21/2016 0:00,9/27/2016 0:00,ORE,41,0.25
17501,FS,1,Quartz Arena,Human,2016,4/17/2016 0:00,4/17/2016 0:00,MON,30,1
17502,FS,1,MRL 24,Human,2016,10-05-2016 00:00,10-06-2016 00:00,MON,30,0.1
17503,FS,2,Pipeline,Natural,2016,09-03-2016 00:00,09-03-2016 00:00,COL,8,0.46
17504,FS,2,517,Human,2016,09-11-2016 00:00,09-11-2016 00:00,COL,8,0.1
17505,FS,2,Road 114,Natural,2016,9/14/2016 0:00,9/16/2016 0:00,COL,8,564
17506,FS,4,Aspen Grove,Human,2016,10/20/2016 0:00,10/21/2016 0:00,UTA,49,1.2
17510,FS,3,COOPER,Human,2016,06-09-2016 00:00,06-09-2016 00:00,ARI,4,0.1
17511,FS,3,BUFFALO,Natural,2016,7/24/2016 0:00,7/24/2016 0:00,ARI,4,0.1
17512,FS,3,TATER,Natural,2016,7/27/2016 0:00,7/27/2016 0:00,ARI,4,0.1
17513,FS,3,NORTH,Natural,2016,08-01-2016 00:00,08-01-2016 00:00,ARI,4,0.2
17514,FS,3,BROWNS,Natural,2016,08-02-2016 00:00,08-02-2016 00:00,ARI,4,0.1
17515,FS,3,MUTT,Natural,2016,08-03-2016 00:00,08-03-2016 00:00,ARI,4,0.1
17516,FS,3,JACK,Natural,2016,8/16/2016 0:00,8/17/2016 0:00,ARI,4,0.1
17517,FS,3,DEMOTTE,Natural,2016,8/20/2016 0:00,8/20/2016 0:00,ARI,4,0.1
17518,FS,3,EAST,Natural,2016,8/21/2016 0:00,8/22/2016 0:00,ARI,4,0.1
17519,FS,3,GLEN,Natural,2016,8/26/2016 0:00,8/26/2016 0:00,ARI,4,0.1
17520,FS,3,BILLY,Human,2016,10/13/2016 0:00,10/13/2016 0:00,ARI,4,0.1
17521,FS,5,Twin,Human,2016,06-05-2016 00:00,06-06-2016 00:00,CAL,6,0.1
17522,FS,6,0194 NE,Human,2016,6/16/2016 0:00,6/16/2016 0:00,ORE,41,0.1
17523,FS,4,Cart Hollow,Human,2016,10/22/2016 0:00,10/31/2016 0:00,UTA,49,0.1
17529,FS,3,Sonny Fire,Natural,2016,10/23/2016 0:00,10/31/2016 0:00,ARI,4,90
17530,FS,5,Waterman,Human,2016,10/13/2016 0:00,10/13/2016 0:00,CAL,6,0.25
17531,FS,6,0348 PR,Natural,2016,7/19/2016 0:00,7/20/2016 0:00,ORE,41,0.1
17532,FS,6,OUTFITTERS,Human,2016,8/13/2016 0:00,8/13/2016 0:00,WAS,53,0.01
17533,FS,6,SPRING,Human,2016,8/22/2016 0:00,8/23/2016 0:00,WAS,53,0.01
17534,FS,6,NORTH SHORE,Human,2016,08-08-2016 00:00,8/20/2016 0:00,ORE,41,4.2
17535,FS,6,Wyeth Range,Human,2016,09-05-2016 00:00,09-09-2016 00:00,ORE,41,1.5
17536,FS,1,Lake Inez,Natural,2016,6/27/2016 0:00,6/27/2016 0:00,MON,30,0.1
17537,FS,1,Camp Creek,Natural,2016,6/28/2016 0:00,6/30/2016 0:00,MON,30,0.5
17538,FS,1,Round Mountain,Natural,2016,08-05-2016 00:00,08-07-2016 00:00,MON,30,0.3
17539,FS,1,Seeley Creek,Natural,2016,8/18/2016 0:00,8/22/2016 0:00,MON,30,0.5
17540,FS,1,Trail Creek,Natural,2016,8/18/2016 0:00,8/18/2016 0:00,MON,30,0.1
17541,FS,1,Rock Creek,Natural,2016,8/29/2016 0:00,8/30/2016 0:00,MON,30,0.1
17542,FS,1,Thorne Ridge,Natural,2016,09-01-2016 00:00,10-12-2016 00:00,MON,30,2
17543,FS,1,Table Top,Natural,2016,09-01-2016 00:00,09-01-2016 00:00,MON,30,0.2
17544,FS,1,St.Regis Park,Human,2016,09-01-2016 00:00,09-01-2016 00:00,MON,30,0.1
17545,FS,1,Bald Feasel,Human,2016,9/19/2016 0:00,9/20/2016 0:00,MON,30,0.1
17546,FS,1,Plant Creek,Human,2016,9/25/2016 0:00,9/25/2016 0:00,MON,30,0.1
17547,FS,1,Pyramid,Human,2016,9/26/2016 0:00,9/27/2016 0:00,MON,30,0.1
17548,FS,1,South Sevenmile,Human,2016,9/25/2016 0:00,9/29/2016 0:00,MON,30,2
17550,FS,3,Manuel,Natural,2016,6/23/2016 0:00,6/30/2016 0:00,NM,35,10
17551,FS,5,JEFFERSON,Human,2016,7/15/2016 0:00,7/15/2016 0:00,CAL,6,0.1
17552,FS,5,faucherie,Human,2016,08-08-2016 00:00,08-09-2016 00:00,CAL,6,1.4
17553,FS,5,SAWMILL,Human,2016,9/17/2016 0:00,9/17/2016 0:00,CAL,6,0.2
17554,FS,5,WASHINGTON,Human,2016,10-01-2016 00:00,10-01-2016 00:00,CAL,6,0.1
17555,FS,1,Gold Creek,Natural,2016,8/20/2016 0:00,8/25/2016 0:00,IDA,16,1
17556,FS,1,Honeysuckle,Human,2016,10-04-2016 00:00,10-04-2016 00:00,IDA,16,0.1
17557,FS,5,Robbers,Natural,2016,8/21/2016 0:00,09-06-2016 00:00,CAL,6,0.1
17558,FS,5,Windy,Natural,2016,10-06-2016 00:00,10/14/2016 0:00,CAL,6,0.1
17559,FS,5,PASS,Human,2016,10/24/2016 0:00,10/24/2016 0:00,CAL,6,0.01
17560,FS,5,EMERALD,Human,2016,7/22/2016 0:00,7/22/2016 0:00,CAL,6,0.1
17561,FS,5,GERMAN,Human,2016,9/30/2016 0:00,10-02-2016 00:00,CAL,6,5
17562,FS,5,YUBA 2,Natural,2016,10-11-2016 00:00,10-12-2016 00:00,CAL,6,1.6
17563,FS,6,Pine Creek #2,Human,2016,09-05-2016 00:00,09-08-2016 00:00,ORE,41,0.1
17564,FS,1,Clarks Gulch,Natural,2016,08-06-2016 00:00,08-07-2016 00:00,MON,30,0.1
17565,FS,1,Cow Camp,Human,2016,08-01-2016 00:00,08-02-2016 00:00,MON,30,0.25
17566,FS,1,Ransome,Human,2016,08-01-2016 00:00,08-02-2016 00:00,MON,30,0.5
17567,FS,1,Kootenai River 2,Human,2016,08-02-2016 00:00,08-02-2016 00:00,MON,30,0.1
17568,FS,1,Miller Creek,Natural,2016,08-06-2016 00:00,08-12-2016 00:00,MON,30,0.25
17569,FS,1,Teeters Peak,Natural,2016,08-06-2016 00:00,08-08-2016 00:00,MON,30,0.1
17570,FS,1,McCabe Creek,Natural,2016,6/28/2016 0:00,07-05-2016 00:00,MON,30,0.53
17571,FS,1,Auggie Cutoff,Natural,2016,7/19/2016 0:00,7/19/2016 0:00,MON,30,0.1
17572,FS,1,Echo Ridge,Natural,2016,08-06-2016 00:00,08-08-2016 00:00,MON,30,0.1
17573,FS,1,Stark Mountain,Natural,2016,08-09-2016 00:00,08-09-2016 00:00,MON,30,0.1
17574,FS,1,Findell Creek,Natural,2016,08-09-2016 00:00,08-10-2016 00:00,MON,30,0.2
17577,FS,2,Overflow,Human,2016,10/27/2016 0:00,10/27/2016 0:00,COL,8,0.1
17578,FS,4,Flagstaff,Human,2016,8/29/2016 0:00,8/30/2016 0:00,WYO,56,15
17579,FS,4,Heart Six,Human,2016,8/30/2016 0:00,09-01-2016 00:00,WYO,56,0.2
17580,FS,4,Third Fork,Human,2016,8/14/2016 0:00,8/14/2016 0:00,IDA,16,0.1
17581,FS,4,Grape,Natural,2016,09-01-2016 00:00,9/27/2016 0:00,IDA,16,1260
17582,FS,4,Upper Penstemon,Human,2016,09-12-2016 00:00,09-12-2016 00:00,IDA,16,0.1
17583,FS,4,Basin Patch,Natural,2016,9/29/2016 0:00,9/30/2016 0:00,IDA,16,0.25
17584,FS,1,Picnic Creek,Natural,2016,06-08-2016 00:00,6/13/2016 0:00,IDA,16,0.1
17585,FS,1,Flat 16,Natural,2016,07-01-2016 00:00,7/18/2016 0:00,IDA,16,0.1
17586,FS,1,Buckskin,Natural,2016,7/27/2016 0:00,10/26/2016 0:00,IDA,16,85
17587,FS,1,Summit,Human,2016,8/19/2016 0:00,8/20/2016 0:00,IDA,16,0.2
17588,FS,1,Horse Ranch,Human,2016,8/23/2016 0:00,8/24/2016 0:00,IDA,16,0.3
17589,FS,1,Leiberg Saddle,Natural,2016,09-10-2016 00:00,09-11-2016 00:00,IDA,16,0.1
17590,FS,4,Buckeye,Human,2016,10/26/2016 0:00,10/26/2016 0:00,CAL,6,0.1
17591,FS,4,SAW MILL,Human,2016,10/16/2016 0:00,10/16/2016 0:00,NEV,32,0.1
17592,FS,6,Minam,Human,2016,10-01-2016 00:00,10/26/2016 0:00,ORE,41,922
17593,FS,6,Indian Crossing,Human,2016,8/27/2016 0:00,09-07-2016 00:00,ORE,41,95
17594,FS,6,LAEL ROAD,Human,2016,9/15/2016 0:00,9/22/2016 0:00,WAS,53,5
17595,FS,1,9851,Human,2016,06-03-2016 00:00,06-04-2016 00:00,MON,30,0.1
17596,FS,1,Piper,Natural,2016,08-05-2016 00:00,10/13/2016 0:00,MON,30,33
17597,FS,1,South Fork Lost Creek,Natural,2016,8/25/2016 0:00,8/26/2016 0:00,MON,30,0.1
17598,FS,1,Van Jackstraw,Natural,2016,8/29/2016 0:00,8/30/2016 0:00,MON,30,0.1
17599,FS,1,Jim Lake,Natural,2016,8/30/2016 0:00,8/30/2016 0:00,MON,30,0.5
17600,FS,1,Browns Meadow,Human,2016,09-01-2016 00:00,09-02-2016 00:00,MON,30,0.4
17601,FS,1,Crane Creek,Natural,2016,09-09-2016 00:00,09-10-2016 00:00,MON,30,0.1
17602,FS,1,Crystal Creek,Human,2016,9/18/2016 0:00,9/19/2016 0:00,MON,30,0.1
17603,FS,1,Eagle Creek,Human,2016,08-11-2016 00:00,08-11-2016 00:00,MON,30,0.1
17604,FS,1,Timber Camp,Human,2016,8/13/2016 0:00,8/13/2016 0:00,MON,30,0.1
17605,FS,1,Whisper,Human,2016,8/17/2016 0:00,8/17/2016 0:00,MON,30,0.1
17607,FS,5,Almnkz2,Human,2016,07-03-2016 00:00,07-04-2016 00:00,CAL,6,0.1
17608,FS,5,OMEGA,Human,2016,08-02-2016 00:00,08-02-2016 00:00,CAL,6,0.25
17609,FS,1,Ward Creek,Natural,2016,6/30/2016 0:00,07-06-2016 00:00,MON,30,5
17610,FS,1,Gleason,Natural,2016,7/28/2016 0:00,7/31/2016 0:00,MON,30,0.25
17611,FS,1,Black Mountain,Natural,2016,8/16/2016 0:00,8/31/2016 0:00,MON,30,13.5
17612,FS,1,Hogum Creek,Natural,2016,09-01-2016 00:00,09-02-2016 00:00,MON,30,0.1
17613,FS,1,Ogden Mnt,Natural,2016,09-01-2016 00:00,09-03-2016 00:00,MON,30,0.1
17614,FS,1,Horsefly,Natural,2016,09-01-2016 00:00,09-02-2016 00:00,MON,30,0.1
17615,FS,3,568,Human,2016,07-03-2016 00:00,07-03-2016 00:00,NM,35,0.1
17616,FS,4,North Long Point,Natural,2016,8/19/2016 0:00,8/20/2016 0:00,UTA,49,0.21
17617,FS,4,Mason Draw,Human,2016,09-10-2016 00:00,09-10-2016 00:00,UTA,49,0.1
17618,FS,4,2 Mile,Natural,2016,9/14/2016 0:00,9/14/2016 0:00,UTA,49,0.1
17620,FS,5,Evans,Natural,2016,8/18/2016 0:00,8/19/2016 0:00,CAL,6,0.1
17621,FS,6,157 Lonesome,Human,2016,9/26/2016 0:00,10-07-2016 00:00,ORE,41,2
17622,FS,6,Butte,Natural,2016,7/17/2016 0:00,7/22/2016 0:00,ORE,41,0.1
17623,FS,6,Alder Flat,Human,2016,08-02-2016 00:00,08-02-2016 00:00,ORE,41,0.1
17624,FS,6,Buck Lake,Human,2016,8/25/2016 0:00,8/26/2016 0:00,ORE,41,0.1
17625,FS,6,Oak Grove,Human,2016,8/29/2016 0:00,8/29/2016 0:00,ORE,41,0.1
17626,FS,6,Oak Grove 2,Human,2016,8/29/2016 0:00,8/29/2016 0:00,ORE,41,0.1
17627,FS,6,Battle Axe,Human,2016,09-07-2016 00:00,09-10-2016 00:00,ORE,41,0.1
17628,FS,6,Lockaby,Human,2016,9/15/2016 0:00,9/15/2016 0:00,ORE,41,0.1
17629,FS,6,Rim Rock,Human,2016,9/15/2016 0:00,9/16/2016 0:00,ORE,41,0.1
17630,FS,6,516,Human,2016,10-10-2016 00:00,10-11-2016 00:00,ORE,41,0.1
17631,FS,6,0577 PR PUR,Human,2016,09-09-2016 00:00,09-10-2016 00:00,ORE,41,0.1
17632,FS,4,Stein,Natural,2016,08-12-2016 00:00,09-01-2016 00:00,IDA,16,109
17633,FS,4,Frank Hall,Human,2016,9/26/2016 0:00,9/28/2016 0:00,IDA,16,0.1
17634,FS,4,VIENNA,Natural,2016,08-07-2016 00:00,8/14/2016 0:00,IDA,16,3
17635,FS,4,Redfish Road,Human,2016,8/23/2016 0:00,8/23/2016 0:00,IDA,16,0.1
17636,FS,4,Hell Roaring,Human,2016,8/27/2016 0:00,8/31/2016 0:00,IDA,16,0.1
17637,FS,4,Lake Creek,Human,2016,09-11-2016 00:00,09-11-2016 00:00,IDA,16,0.1
17639,FS,3,Iron Springs,Human,2016,9/29/2016 0:00,9/29/2016 0:00,ARI,4,0.1
17640,FS,3,Ord,Natural,2016,9/14/2016 0:00,9/14/2016 0:00,ARI,4,1335
17641,FS,3,Gordon,Natural,2016,9/14/2016 0:00,10/13/2016 0:00,ARI,4,0.1
17642,FS,6,Cabin,Human,2016,9/15/2016 0:00,9/23/2016 0:00,ORE,41,0.1
17643,FS,6,Murray Creek,Human,2016,10-05-2016 00:00,10-11-2016 00:00,ORE,41,0.1
17644,FS,1,Libby Superfund 2,Human,2016,07-02-2016 00:00,07-02-2016 00:00,MON,30,0.1
17645,FS,1,Libby Superfund 3,Human,2016,07-02-2016 00:00,07-02-2016 00:00,MON,30,0.1
17646,FS,1,Powerline,Human,2016,07-04-2016 00:00,07-04-2016 00:00,MON,30,0.1
17647,FS,1,Libby Superfund 4,Human,2016,07-09-2016 00:00,07-09-2016 00:00,MON,30,0.1
17648,FS,1,Flat Iron pile,Human,2016,7/19/2016 0:00,7/20/2016 0:00,MON,30,0.1
17649,FS,1,Huckleberry,Human,2016,7/20/2016 0:00,7/26/2016 0:00,MON,30,0.1
17650,FS,1,Lick Mountain,Natural,2016,7/21/2016 0:00,7/24/2016 0:00,MON,30,2
